"","rownames","BB","BND","CC","CS","LLS","LT","MM","NF","NRD","PS","RS","RT","RWF","SMB","SS","ST","WS"
"150","2003_BEF.FBL.037",0,0,0.0178571428571429,0,0,0,0.0133928571428571,0,0,0,0,0,0,0.00446428571428571,0,0.00223214285714286,0
"151","2003_BEF.FBL.038",0,0,0.00672645739910314,0,0.00224215246636771,0,0,0,0,0,0,0,0,0.0134529147982063,0,0.00448430493273543,0.00896860986547085
"152","2003_BEF.FBL.039",0,0,0.00772200772200772,0,0.00193050193050193,0,0,0,0,0,0,0.00579150579150579,0,0.00965250965250965,0,0.00579150579150579,0
"153","2003_BEF.LML.001",0,0,0.0152270210409745,0.00332225913621262,0.00959763750461425,0,0,0,0,0.0478036175710594,0,0,0,0.0172572905131045,0.00332225913621262,0,0
"154","2003_BEF.LML.002",0,0,0,0,0.00141043723554302,0.00141043723554302,0,0,0,0.00141043723554302,0,0.00282087447108604,0,0.00705218617771509,0.00141043723554302,0.00423131170662906,0.00705218617771509
"155","2003_BEF.LML.003",0,0,0,0,0.000988142292490119,0,0,0,0,0,0,0,0,0.0869565217391304,0.000988142292490119,0,0.000988142292490119
"156","2003_BEF.LML.004",0.00127226463104326,0,0,0.00127226463104326,0.00127226463104326,0,0,0,0,0.00763358778625954,0.00127226463104326,0,0.00127226463104326,0.00254452926208651,0.00127226463104326,0.00127226463104326,0.00763358778625954
"157","2003_BEF.LML.005",0.000980392156862745,0,0.00686274509803922,0.0235294117647059,0.000980392156862745,0,0.0205882352941176,0,0,0.0627450980392157,0,0.00441176470588235,0.000490196078431373,0.0259803921568627,0.000490196078431373,0.00441176470588235,0.00343137254901961
"158","2003_BEF.LML.006",0.00344827586206897,0,0.00344827586206897,0,0.00172413793103448,0,0,0,0,0.0103448275862069,0,0,0,0.108620689655172,0,0.00172413793103448,0.00172413793103448
"159","2003_BEF.LML.007",0.00204359673024523,0,0,0,0.00204359673024523,0,0,0,0,0.00204359673024523,0,0,0,0.0769754768392371,0.000681198910081744,0.000681198910081744,0.000681198910081744
"160","2003_BEF.LML.008",0.00389711613406079,0,0,0,0.000779423226812159,0,0,0,0,0.00233826968043648,0,0,0,0.0701480904130943,0.00467653936087295,0,0.00467653936087295
"161","2003_BEF.LML.009",0.00204290091930541,0,0,0,0.00306435137895812,0,0,0,0,0.00561797752808989,0,0,0,0.083758937691522,0,0.000510725229826353,0.00153217568947906
"162","2003_BEF.LML.010",0,0,0.00130293159609121,0.000651465798045603,0.00260586319218241,0,0,0,0,0.0429967426710098,0,0.00130293159609121,0,0.0495114006514658,0.00260586319218241,0.00260586319218241,0
"163","2003_BEF.LML.011",0.000868055555555556,0,0,0,0.000868055555555556,0,0,0,0,0.0112847222222222,0,0,0,0.102430555555556,0,0,0
"164","2003_BEF.LML.012",0.00521739130434783,0,0,0,0.0139130434782609,0,0,0,0,0.0260869565217391,0.00173913043478261,0,0,0.0243478260869565,0.00173913043478261,0.00347826086956522,0.00173913043478261
"165","2003_BEF.LML.013",0,0,0,0,0.00476190476190476,0,0,0,0,0.0619047619047619,0,0,0,0.0333333333333333,0,0.00476190476190476,0
"166","2003_BEF.LML.014",0.00177147918511957,0,0.00177147918511957,0,0,0,0,0,0,0.0531443755535872,0,0,0,0.070859167404783,0.00265721877767936,0.000885739592559787,0.00531443755535872
"167","2003_BEF.LML.015",0,0,0.00447427293064877,0,0.00223713646532438,0,0,0,0,0.0268456375838926,0,0.00223713646532438,0,0.0693512304250559,0,0.0111856823266219,0.00223713646532438
"168","2003_BEF.LML.016",0.00121951219512195,0,0.00121951219512195,0,0,0,0,0,0,0.00853658536585366,0,0,0,0.0365853658536585,0.00121951219512195,0,0.0024390243902439
"169","2003_BEF.LML.017",0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0.113888888888889,0,0,0.0111111111111111
"170","2003_BEF.LML.018",0.00571428571428571,0,0.12,0,0,0,0.0171428571428571,0,0,0.0228571428571429,0,0,0,0.04,0,0.0114285714285714,0.00571428571428571
"171","2003_BEF.LML.019",0,0,0.033457249070632,0.0743494423791822,0,0,0.00185873605947955,0,0,0.0204460966542751,0,0,0,0.0278810408921933,0,0.0148698884758364,0.00185873605947955
"172","2003_BEF.LML.020",0,0,0.00521376433785193,0.00417101147028154,0.00104275286757039,0,0.00208550573514077,0,0,0.0333680917622523,0,0.00417101147028154,0,0.0552659019812305,0,0.00417101147028154,0.00104275286757039
"173","2003_BEF.LML.021",0,0,0.0116279069767442,0.0697674418604651,0.00232558139534884,0,0.00465116279069767,0,0,0.013953488372093,0,0,0,0.00697674418604651,0.00232558139534884,0.00465116279069767,0.00232558139534884
"174","2003_BEF.LML.022",0,0,0,0,0,0,0,0,0,0.00297619047619048,0,0,0,0.0119047619047619,0,0,0.00297619047619048
"175","2003_BEF.LML.023",0,0,0.00562429696287964,0,0.0078740157480315,0,0.00112485939257593,0,0,0,0,0.00224971878515186,0,0.0168728908886389,0.00224971878515186,0.00899887514060742,0.00112485939257593
"176","2003_BEF.LML.024",0,0,0.00266666666666667,0,0.00266666666666667,0,0.00533333333333333,0,0,0.016,0,0.00266666666666667,0,0.0293333333333333,0.00266666666666667,0.0106666666666667,0
"177","2003_BEF.LML.025",0,0,0.0103550295857988,0.0029585798816568,0.00369822485207101,0,0.000739644970414201,0,0,0.025887573964497,0,0.00443786982248521,0,0.0199704142011834,0.0014792899408284,0.00591715976331361,0.00813609467455621
"178","2003_BEF.LML.026",0,0,0,0.010230179028133,0.00767263427109974,0,0,0,0,0.00767263427109974,0,0.00255754475703325,0,0.0460358056265985,0.00255754475703325,0,0.0051150895140665
"179","2003_BEF.LML.027",0.00104712041884817,0,0.0031413612565445,0.00732984293193717,0.0031413612565445,0,0.00418848167539267,0,0,0.0324607329842932,0,0.0031413612565445,0,0.0261780104712042,0.00104712041884817,0.00104712041884817,0.00209424083769634
"180","2003_BEF.LML.028",0,0,0.00631578947368421,0.00842105263157895,0.00631578947368421,0,0.00210526315789474,0,0,0.0105263157894737,0,0,0,0.00421052631578947,0.00210526315789474,0.0126315789473684,0.00842105263157895
"181","2003_BEF.LML.029",0,0,0,0,0.00665557404326123,0,0.00831946755407654,0,0,0,0,0,0,0.0299500831946755,0,0.00166389351081531,0.00166389351081531
"182","2003_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.00416666666666667,0,0,0,0.120833333333333,0,0.00208333333333333,0.00208333333333333
"183","2003_BEF.LML.031",0.000508130081300813,0,0.00254065040650406,0.00457317073170732,0.00355691056910569,0,0.00101626016260163,0,0,0.00965447154471545,0.00101626016260163,0.00101626016260163,0.00203252032520325,0.016260162601626,0.000508130081300813,0.00254065040650406,0.00558943089430894
"184","2003_BEF.LML.032",0,0.0199203187250996,0.0438247011952191,0.0836653386454183,0,0,0,0,0,0.0199203187250996,0,0,0,0.0199203187250996,0.00398406374501992,0.00398406374501992,0.00796812749003984
"185","2004_BEF.FBL.001",0,0,0.0501792114695341,0,0,0,0.010752688172043,0,0,0,0,0,0,0.0645161290322581,0,0.00716845878136201,0.111111111111111
"186","2004_BEF.FBL.002",0,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0.00558659217877095,0,0,0.00558659217877095
"187","2004_BEF.FBL.003",0,0,0.0238805970149254,0,0.00597014925373134,0,0,0,0,0,0,0,0,0.0149253731343284,0,0.00298507462686567,0
"188","2004_BEF.FBL.004",0,0,0.00684931506849315,0,0.00684931506849315,0,0,0,0,0,0,0,0,0.0410958904109589,0,0,0
"189","2004_BEF.FBL.005",0,0,0.0103092783505155,0,0.0103092783505155,0,0.00515463917525773,0,0,0,0,0,0,0.0103092783505155,0,0.00515463917525773,0
"190","2004_BEF.FBL.006",0,0,0.0138248847926267,0,0.00153609831029186,0,0.00153609831029186,0,0,0,0,0.00307219662058372,0,0.0599078341013825,0,0,0
"191","2004_BEF.FBL.007",0,0,0.0181818181818182,0,0.00681818181818182,0,0.00681818181818182,0,0,0,0,0.00909090909090909,0,0.0272727272727273,0,0.00227272727272727,0.00227272727272727
"192","2004_BEF.FBL.008",0,0,0.00164744645799012,0,0.00329489291598023,0,0.00329489291598023,0,0,0,0,0.00494233937397035,0,0.0263591433278418,0,0.00164744645799012,0
"193","2004_BEF.FBL.009",0,0,0.00408163265306122,0,0,0,0,0,0,0,0,0.00408163265306122,0,0.00408163265306122,0,0.00816326530612245,0.00408163265306122
"194","2004_BEF.FBL.010",0,0,0.0107816711590297,0,0.0107816711590297,0,0,0,0,0,0,0.00269541778975741,0,0.032345013477089,0,0,0
"195","2004_BEF.FBL.011",0,0,0.011441647597254,0,0.011441647597254,0,0.0045766590389016,0,0,0,0,0.0068649885583524,0,0.022883295194508,0,0.0091533180778032,0.0045766590389016
"196","2004_BEF.FBL.012",0,0,0.0157170923379175,0,0,0,0.0196463654223969,0,0,0,0,0.0137524557956778,0,0.0157170923379175,0,0.00196463654223969,0.00392927308447937
"197","2004_BEF.FBL.013",0,0,0.0106382978723404,0,0,0,0.00354609929078014,0,0,0,0,0,0,0.0106382978723404,0,0,0.0460992907801418
"198","2004_BEF.FBL.014",0,0,0,0,0,0,0.00564971751412429,0,0,0,0,0,0,0.0254237288135593,0,0,0.00847457627118644
"199","2004_BEF.FBL.015",0,0,0.010958904109589,0,0.00547945205479452,0,0.00547945205479452,0,0,0,0,0.00410958904109589,0,0.00684931506849315,0,0,0.0123287671232877
"200","2004_BEF.LML.001",0,0,0,0,0.0422535211267606,0,0,0,0,0.0457746478873239,0,0,0,0.0880281690140845,0.0105633802816901,0.00352112676056338,0.00352112676056338
"201","2004_BEF.LML.002",0,0,0,0,0.00505050505050505,0,0,0,0,0,0,0,0,0.0353535353535354,0,0,0.00252525252525253
"202","2004_BEF.LML.003",0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0,0,0,0,0,0.101663585951941,0.00184842883548983,0,0
"203","2004_BEF.LML.004",0,0,0.00205338809034908,0.0143737166324435,0.00205338809034908,0,0,0,0,0,0,0,0,0.00616016427104723,0,0.00205338809034908,0.00616016427104723
"204","2004_BEF.LML.005",0.00203458799593082,0,0.0142421159715158,0.0386571719226857,0.00305188199389624,0,0.0244150559511699,0,0,0.0498474059003052,0,0,0,0.0366225839267548,0.00305188199389624,0.00305188199389624,0.0132248219735504
"205","2004_BEF.LML.006",0,0,0.00343642611683849,0.00171821305841924,0.00171821305841924,0,0.00171821305841924,0,0,0.00859106529209622,0,0,0,0.125429553264605,0.00515463917525773,0,0.00343642611683849
"206","2004_BEF.LML.007",0,0,0.000999000999000999,0,0,0,0,0,0,0,0,0,0,0.0869130869130869,0.011988011988012,0.000999000999000999,0.004995004995005
"207","2004_BEF.LML.008",0,0,0,0,0.00123456790123457,0,0,0,0,0.00123456790123457,0,0,0,0.0851851851851852,0.00123456790123457,0.00123456790123457,0
"208","2004_BEF.LML.009",0,0,0.00150375939849624,0,0.00150375939849624,0,0,0,0,0.00300751879699248,0,0,0,0.103759398496241,0.00225563909774436,0.00075187969924812,0.00150375939849624
"209","2004_BEF.LML.010",0,0,0.000982800982800983,0.000491400491400491,0.00294840294840295,0,0.00196560196560197,0,0,0.0113022113022113,0,0,0,0.146928746928747,0.000491400491400491,0.00196560196560197,0.00884520884520885
"210","2004_BEF.LML.011",0,0,0,0,0.0186567164179104,0,0,0,0,0.00746268656716418,0,0,0,0.167910447761194,0.00124378109452736,0,0.00124378109452736
"211","2004_BEF.LML.012",0,0,0.00194931773879142,0,0.00194931773879142,0,0,0,0,0.00779727095516569,0,0.00194931773879142,0,0.064327485380117,0,0.00194931773879142,0.01364522417154
"212","2004_BEF.LML.013",0,0,0,0,0.00290697674418605,0,0,0,0,0.00872093023255814,0,0,0,0.133720930232558,0.00290697674418605,0,0
"213","2004_BEF.LML.014",0,0,0,0,0,0,0,0,0,0.0104712041884817,0,0,0,0.104712041884817,0.00523560209424084,0.0087260034904014,0.00174520069808028
"214","2004_BEF.LML.015",0,0,0,0,0.0105485232067511,0,0,0,0,0.00843881856540084,0,0,0,0.069620253164557,0,0.00421940928270042,0.00210970464135021
"215","2004_BEF.LML.016",0,0,0.00208333333333333,0,0.00208333333333333,0,0,0,0,0.01875,0,0,0,0.141666666666667,0,0.00416666666666667,0.00833333333333333
"216","2004_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672451193058568,0,0,0.00216919739696312
"217","2004_BEF.LML.018",0,0,0.00591715976331361,0.100591715976331,0.00591715976331361,0,0.0177514792899408,0,0,0.00591715976331361,0,0,0,0.0355029585798817,0,0.00591715976331361,0.0118343195266272
"218","2004_BEF.LML.019",0,0,0.0194805194805195,0.168831168831169,0.00324675324675325,0,0,0,0,0.0422077922077922,0,0,0,0.0194805194805195,0.00649350649350649,0.00649350649350649,0.025974025974026
"219","2004_BEF.LML.020",0,0,0.00510725229826353,0.0255362614913177,0,0,0,0,0,0.0132788559754852,0,0,0,0.0970377936670072,0.00102145045965271,0.00510725229826353,0.00204290091930541
"220","2004_BEF.LML.021",0,0,0.0292887029288703,0.410041841004184,0.00418410041841004,0,0.00836820083682008,0,0,0.0460251046025105,0,0,0,0,0.00418410041841004,0.00418410041841004,0.0209205020920502
"221","2004_BEF.LML.022",0.0036231884057971,0,0,0.0108695652173913,0.0036231884057971,0,0,0,0,0,0,0,0,0.0253623188405797,0,0,0.0036231884057971
"222","2004_BEF.LML.023",0,0,0.0035799522673031,0.00119331742243437,0.00835322195704057,0,0,0,0,0.00119331742243437,0,0,0.00477326968973747,0.0214797136038186,0.0035799522673031,0.0107398568019093,0.00238663484486874
"223","2004_BEF.LML.024",0,0,0.00584795321637427,0.00292397660818713,0.00292397660818713,0,0.00292397660818713,0,0,0,0,0,0,0.064327485380117,0,0.0175438596491228,0
"224","2004_BEF.LML.025",0,0,0.0227272727272727,0.0181818181818182,0.00303030303030303,0,0.00606060606060606,0,0,0.00303030303030303,0,0,0,0.0409090909090909,0.00606060606060606,0.0166666666666667,0.00303030303030303
"225","2004_BEF.LML.026",0.00238663484486874,0,0,0,0.00477326968973747,0,0,0,0,0.00715990453460621,0,0,0,0.0739856801909308,0.00238663484486874,0.00238663484486874,0.0119331742243437
"226","2004_BEF.LML.027",0.00138985406532314,0,0.00486448922863099,0.0132036136205698,0.00138985406532314,0,0.00208478109798471,0,0,0.0208478109798471,0,0,0,0.0451702571230021,0.000694927032661571,0,0.00694927032661571
"227","2004_BEF.LML.028",0,0,0.0097799511002445,0.0097799511002445,0.00244498777506112,0,0,0,0,0.0097799511002445,0,0,0,0.00488997555012225,0.00244498777506112,0.0097799511002445,0
"228","2004_BEF.LML.029",0.00840336134453781,0,0.00420168067226891,0,0.00630252100840336,0,0.00210084033613445,0,0,0.00630252100840336,0,0,0,0.0525210084033613,0.00210084033613445,0,0.00630252100840336
"229","2004_BEF.LML.030",0,0,0,0,0.00313479623824451,0,0,0,0,0.0156739811912226,0,0,0,0.128526645768025,0,0,0
"230","2004_BEF.LML.031",0,0,0.0041592394533571,0.0101010101010101,0.0023767082590612,0,0,0,0,0.0035650623885918,0,0.0005941770647653,0.0041592394533571,0.0202020202020202,0.0053475935828877,0.0029708853238265,0.005941770647653
"231","2004_BEF.LML.032",0,0,0.0275862068965517,0.117241379310345,0,0,0,0,0,0,0,0,0.00689655172413793,0.0344827586206897,0,0,0.0275862068965517
"232","2005_BEF.FBL.001",0,0,0.036036036036036,0,0.003003003003003,0,0.039039039039039,0,0,0,0,0.018018018018018,0,0.045045045045045,0,0.015015015015015,0.018018018018018
"233","2005_BEF.FBL.002",0,0,0.00706713780918728,0,0.00706713780918728,0,0,0,0,0,0,0.00353356890459364,0,0,0,0.00353356890459364,0.00353356890459364
"234","2005_BEF.FBL.003",0,0,0.0357142857142857,0,0.0119047619047619,0,0,0,0,0,0,0,0,0.00793650793650794,0,0.00396825396825397,0.0238095238095238
"235","2005_BEF.FBL.004",0,0,0.0486725663716814,0,0.00442477876106195,0,0,0,0,0,0,0.0132743362831858,0,0.0176991150442478,0,0,0.0176991150442478
"236","2005_BEF.FBL.005",0,0,0.0482758620689655,0,0,0,0.00172413793103448,0,0,0,0,0.00344827586206897,0,0.0913793103448276,0,0.00172413793103448,0.0517241379310345
"237","2005_BEF.FBL.006",0,0,0.0447154471544715,0,0.00813008130081301,0,0.0040650406504065,0,0,0,0,0.00813008130081301,0,0.0609756097560976,0,0,0.0386178861788618
"238","2005_BEF.FBL.007",0,0,0.0519187358916479,0,0.0135440180586907,0,0.0203160270880361,0,0,0,0,0,0,0.0338600451467269,0,0.00451467268623025,0.0112866817155756
"239","2005_BEF.FBL.008",0,0,0.00257731958762887,0,0.0103092783505155,0,0,0,0,0,0,0.00257731958762887,0,0.0412371134020619,0,0.00257731958762887,0.00257731958762887
"240","2005_BEF.FBL.009",0,0,0,0,0.0108695652173913,0,0.016304347826087,0,0,0,0,0,0,0,0,0.016304347826087,0.016304347826087
"241","2005_BEF.FBL.010",0,0,0.00928792569659443,0,0.0154798761609907,0.00309597523219814,0,0,0,0,0,0.00619195046439629,0,0.0154798761609907,0,0.00309597523219814,0.00309597523219814
"242","2005_BEF.FBL.011",0,0,0.0210970464135021,0,0.00421940928270042,0,0.0274261603375527,0,0,0,0,0.00210970464135021,0,0,0,0.00210970464135021,0.00632911392405063
"243","2005_BEF.FBL.013",0,0,0.00523560209424084,0,0,0,0.00523560209424084,0,0,0,0,0.0104712041884817,0,0,0,0,0.00523560209424084
"244","2005_BEF.FBL.014",0,0,0.0317460317460317,0,0,0,0.0634920634920635,0,0,0,0,0.0238095238095238,0,0.00396825396825397,0,0.00396825396825397,0.00793650793650794
"245","2005_BEF.FBL.015",0,0,0.0299823633156966,0,0,0,0.00352733686067019,0,0,0,0,0.0141093474426808,0,0.00881834215167548,0,0.0017636684303351,0.0158730158730159
"246","2005_BEF.LML.001",0,0,0,0,0.0454545454545455,0,0,0,0,0.0454545454545455,0,0,0,0.0664335664335664,0,0.0104895104895105,0
"247","2005_BEF.LML.002",0,0,0,0,0.011037527593819,0,0,0,0,0.0022075055187638,0,0,0.00441501103752759,0.00441501103752759,0.00883002207505519,0.0022075055187638,0
"248","2005_BEF.LML.003",0,0,0,0,0.00802139037433155,0,0,0,0,0,0,0,0,0.106951871657754,0.00267379679144385,0,0
"249","2005_BEF.LML.004",0,0,0.00425531914893617,0,0.00638297872340425,0,0.00212765957446809,0,0,0,0,0.00212765957446809,0.00212765957446809,0,0.0127659574468085,0,0
"250","2005_BEF.LML.005",0,0,0.0287769784172662,0.00616649537512847,0.0123329907502569,0,0.02672147995889,0,0,0.0575539568345324,0,0,0,0.0215827338129496,0.00102774922918808,0.0102774922918808,0.00616649537512847
"251","2005_BEF.LML.006",0,0,0.00169204737732657,0.00169204737732657,0.00676818950930626,0.00169204737732657,0,0,0,0.00846023688663283,0,0,0,0.0795262267343486,0.00676818950930626,0.00676818950930626,0.00676818950930626
"252","2005_BEF.LML.007",0,0,0.00250941028858218,0,0.00752823086574655,0,0,0,0,0,0,0,0,0.0765370138017566,0.00752823086574655,0.00125470514429109,0.00878293601003764
"253","2005_BEF.LML.008",0,0,0,0,0.00659340659340659,0,0,0,0,0,0,0,0,0.101098901098901,0.00659340659340659,0.00659340659340659,0.0021978021978022
"254","2005_BEF.LML.009",0,0,0,0,0.00454029511918275,0,0,0,0,0.00567536889897843,0,0,0,0.0828603859250851,0.00340522133938706,0.00227014755959137,0.00681044267877412
"255","2005_BEF.LML.010",0,0,0.00192307692307692,0.000641025641025641,0.0275641025641026,0,0,0,0,0.00769230769230769,0,0.000641025641025641,0.000641025641025641,0.0865384615384615,0,0.00192307692307692,0.00128205128205128
"256","2005_BEF.LML.011",0,0,0.0018348623853211,0,0.0807339449541284,0,0,0,0,0,0,0,0,0.0788990825688073,0,0,0.0055045871559633
"257","2005_BEF.LML.012",0,0,0.00308641975308642,0,0.00308641975308642,0,0,0,0,0.00308641975308642,0,0,0.00925925925925926,0.0123456790123457,0,0.00308641975308642,0.0185185185185185
"258","2005_BEF.LML.013",0,0,0,0,0.0301204819277108,0,0,0,0,0.0150602409638554,0,0,0,0.105421686746988,0.00602409638554217,0,0.0120481927710843
"259","2005_BEF.LML.014",0.0016025641025641,0,0,0.0016025641025641,0.0208333333333333,0.00320512820512821,0,0,0,0.0176282051282051,0,0,0,0.0657051282051282,0.0016025641025641,0.00320512820512821,0.0016025641025641
"260","2005_BEF.LML.015",0,0,0.00432059941480489,0,0.0065525351559971,0,0,0,0,0.0111774416376675,0,0,0,0.0494079451256295,0.0050902485478219,0.0030158419641315,0.0130478082295195
"261","2005_BEF.LML.016",0,0,0.0338600451467269,0.036117381489842,0.00677200902934537,0,0,0,0,0.018058690744921,0,0,0,0.072234762979684,0,0.00451467268623025,0.00451467268623025
"262","2005_BEF.LML.017",0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.0315533980582524,0,0.00242718446601942,0.00728155339805825
"263","2005_BEF.LML.018",0,0,0.0120481927710843,0.0682730923694779,0,0,0.00803212851405622,0,0,0,0,0,0,0.0160642570281124,0,0.00401606425702811,0.0200803212851406
"264","2005_BEF.LML.019",0,0,0.0371747211895911,0.00743494423791822,0.0111524163568773,0,0,0,0,0.0223048327137546,0,0,0,0.0185873605947955,0.0111524163568773,0.0371747211895911,0.00743494423791822
"265","2005_BEF.LML.020",0,0,0.00146198830409357,0.00730994152046784,0.0087719298245614,0,0.00146198830409357,0,0,0.0233918128654971,0,0,0,0.0292397660818713,0.00146198830409357,0.00292397660818713,0
"266","2005_BEF.LML.021",0,0.00280112044817927,0.00560224089635854,0.0896358543417367,0,0,0,0,0,0.00840336134453781,0,0,0,0.00840336134453781,0.00280112044817927,0.0112044817927171,0.00560224089635854
"267","2005_BEF.LML.022",0,0,0,0,0.00277777777777778,0,0,0,0,0,0,0,0.00277777777777778,0.0194444444444444,0.00555555555555556,0.00833333333333333,0
"268","2005_BEF.LML.023",0,0,0.0069284064665127,0,0.0046189376443418,0.00115473441108545,0,0,0,0.00346420323325635,0,0,0.00115473441108545,0.0069284064665127,0.0023094688221709,0.0103926096997691,0
"269","2005_BEF.LML.024",0,0,0.0269360269360269,0,0.00673400673400673,0,0.0235690235690236,0,0,0.0101010101010101,0,0,0,0.0134680134680135,0.0168350168350168,0,0
"270","2005_BEF.LML.025",0,0,0.0459770114942529,0.0014367816091954,0.00431034482758621,0,0.00431034482758621,0,0,0.0258620689655172,0,0,0,0.00718390804597701,0.00862068965517241,0.0100574712643678,0.0014367816091954
"271","2005_BEF.LML.026",0,0,0,0,0.0152091254752852,0,0,0,0,0.00760456273764259,0,0,0,0.0570342205323194,0.0190114068441065,0,0.00380228136882129
"272","2005_BEF.LML.027",0,0,0.0251889168765743,0.0100755667506297,0.00503778337531486,0,0.00755667506297229,0,0,0.00251889168765743,0,0,0,0.00755667506297229,0,0.0151133501259446,0.00503778337531486
"273","2005_BEF.LML.028",0,0.00240963855421687,0.0144578313253012,0.00240963855421687,0,0,0,0,0,0,0,0,0,0.00240963855421687,0.00240963855421687,0.0192771084337349,0
"274","2005_BEF.LML.029",0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0,0
"275","2005_BEF.LML.030",0.00531914893617021,0,0,0,0.00531914893617021,0,0,0,0,0,0,0.00531914893617021,0,0.0904255319148936,0,0,0
"276","2005_BEF.LML.031",0,0,0.00381263616557734,0.00326797385620915,0.00326797385620915,0,0,0,0,0.00490196078431373,0,0,0.0239651416122004,0.00762527233115468,0.00217864923747277,0.00108932461873638,0
"277","2005_BEF.LML.032",0,0,0.00558659217877095,0.00558659217877095,0,0,0,0,0,0,0,0,0,0.145251396648045,0,0.00558659217877095,0
"278","2006_BEF.FBL.001",0,0,0.0326797385620915,0.00326797385620915,0,0,0.0130718954248366,0,0,0,0,0,0,0.107843137254902,0,0.0065359477124183,0.00326797385620915
"279","2006_BEF.FBL.002",0,0,0.00862068965517241,0,0,0.00431034482758621,0.00431034482758621,0,0,0,0,0,0,0.00862068965517241,0,0,0
"280","2006_BEF.FBL.003",0,0,0.0192307692307692,0,0,0,0.00480769230769231,0,0,0,0,0,0,0.00480769230769231,0,0,0
"281","2006_BEF.FBL.004",0,0,0.0465116279069767,0,0,0,0,0,0,0,0,0,0,0.0465116279069767,0,0,0
"282","2006_BEF.FBL.005",0,0,0.0546558704453441,0,0.00202429149797571,0,0.00404858299595142,0,0,0,0,0.00404858299595142,0,0.125506072874494,0,0.00202429149797571,0.00404858299595142
"283","2006_BEF.FBL.006",0,0,0.0471698113207547,0,0,0,0.00314465408805031,0,0,0,0,0.00943396226415094,0,0.0314465408805031,0,0,0
"284","2006_BEF.FBL.007",0,0,0.0164319248826291,0,0,0,0.00234741784037559,0,0,0,0,0,0,0.0305164319248826,0,0.00469483568075117,0
"285","2006_BEF.FBL.008",0,0,0,0,0,0,0,0,0,0,0,0.0021978021978022,0,0.0725274725274725,0,0.0021978021978022,0
"286","2006_BEF.FBL.009",0,0,0.0423280423280423,0,0,0,0.0211640211640212,0,0,0,0,0,0,0,0,0.0105820105820106,0
"287","2006_BEF.FBL.010",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162337662337662,0,0.00649350649350649,0
"288","2006_BEF.FBL.011",0,0,0.0246913580246914,0,0,0,0.0246913580246914,0,0,0,0,0,0,0.0164609053497942,0,0.00411522633744856,0
"289","2006_BEF.FBL.012",0,0,0.0165016501650165,0,0,0,0.0231023102310231,0,0,0,0,0,0,0.0132013201320132,0,0,0
"290","2006_BEF.FBL.013",0,0,0.00858369098712446,0,0,0.00429184549356223,0.0300429184549356,0,0,0,0,0,0,0,0,0,0
"291","2006_BEF.FBL.014",0,0,0.0716180371352785,0,0,0,0.0371352785145889,0,0,0,0,0,0,0.013262599469496,0,0,0
"292","2006_BEF.FBL.015",0,0,0.0173611111111111,0,0.00173611111111111,0.00347222222222222,0.0260416666666667,0,0,0,0,0,0,0.00868055555555556,0,0.00173611111111111,0
"293","2006_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.161290322580645,0,0,0,0.129032258064516,0,0.010752688172043,0
"294","2006_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0,0,0.00835654596100279,0.0306406685236769,0.00278551532033426,0,0
"295","2006_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0.103896103896104,0,0,0
"296","2006_BEF.LML.004",0,0,0,0,0.00216450216450216,0,0,0,0,0.00216450216450216,0,0,0.012987012987013,0,0.00216450216450216,0.00216450216450216,0
"297","2006_BEF.LML.005",0,0,0.00970873786407767,0.0013869625520111,0,0,0.0180305131761442,0,0,0.169209431345354,0,0,0,0.0416088765603329,0,0.00416088765603329,0.00554785020804438
"298","2006_BEF.LML.006",0,0,0,0,0.00316455696202532,0,0,0,0,0.0379746835443038,0,0,0,0.060126582278481,0,0.00316455696202532,0
"299","2006_BEF.LML.007",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489296636085627,0.00305810397553517,0.00305810397553517,0
"300","2006_BEF.LML.008",0,0,0,0,0,0,0,0,0,0.0029585798816568,0,0,0,0.0473372781065089,0.00591715976331361,0,0
"301","2006_BEF.LML.009",0,0,0.00153374233128834,0,0,0,0,0,0,0.00460122699386503,0,0,0,0.107361963190184,0.00920245398773006,0,0
"302","2006_BEF.LML.010",0,0,0.00285171102661597,0.00190114068441065,0,0,0,0,0,0.032319391634981,0,0,0.00285171102661597,0.130228136882129,0.00190114068441065,0.00570342205323194,0
"303","2006_BEF.LML.011",0,0,0,0,0.00215982721382289,0,0,0,0,0.00431965442764579,0,0,0.00215982721382289,0.161987041036717,0,0,0
"304","2006_BEF.LML.012",0,0,0,0,0,0.003125,0,0,0,0.00625,0,0,0.003125,0.040625,0.003125,0.003125,0.0125
