"","BB_1","BB_2","CC_1","CC_2","CS_1","CS_2","LT_1","LT_2","MM_1","MM_2","PS_1","PS_2","RS_1","RS_2","RWF_2","SMB_1","SMB_2","SS_1","SS_2","WS_1","WS_2"
"2003_BEF.LML.032",0,0,0.0358565737051793,0.00796812749003984,0.0836653386454183,0,0,0,0,0,0.0119521912350598,0.00796812749003984,0,0,0,0.0159362549800797,0.00398406374501992,0.00398406374501992,0,0.00398406374501992,0.00398406374501992
"2004_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.0211267605633803,0.0246478873239437,0,0,0,0.0563380281690141,0.0316901408450704,0,0.0105633802816901,0,0.00352112676056338
"2004_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.00505050505050505,0,0,0,0.00252525252525253
"2004_BEF.LML.003",0,0.00184842883548983,0,0,0.00184842883548983,0,0,0,0,0,0,0,0,0,0,0.0813308687615527,0.0203327171903882,0,0.00184842883548983,0,0
"2004_BEF.LML.004",0,0,0.00205338809034908,0,0.0143737166324435,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0.00410677618069815,0,0,0.00410677618069815,0.00205338809034908
"2004_BEF.LML.005",0,0.00203458799593082,0.0142421159715158,0,0.0386571719226857,0,0,0,0.00203458799593082,0.0223804679552391,0.0305188199389624,0.0193285859613428,0,0,0,0.0203458799593082,0.0162767039674466,0,0.00305188199389624,0.00712105798575788,0.00610376398779247
"2004_BEF.LML.006",0,0,0.00343642611683849,0,0.00171821305841924,0,0,0,0,0,0.00515463917525773,0.00343642611683849,0,0,0,0.0859106529209622,0.0395189003436426,0,0.00515463917525773,0,0.00343642611683849
"2004_BEF.LML.007",0,0,0.000999000999000999,0,0,0,0,0,0,0,0,0,0,0,0,0.0649350649350649,0.021978021978022,0.002997002997003,0.00899100899100899,0.000999000999000999,0.003996003996004
"2004_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0,0.00123456790123457,0,0,0,0.0469135802469136,0.0382716049382716,0.00123456790123457,0,0,0
"2004_BEF.LML.009",0,0,0.00150375939849624,0,0,0,0,0,0,0,0.00075187969924812,0.00225563909774436,0,0,0,0.0714285714285714,0.0323308270676692,0,0.00225563909774436,0.00075187969924812,0.00075187969924812
"2004_BEF.LML.010",0,0,0.000982800982800983,0,0.000491400491400491,0,0,0,0,0.00196560196560197,0.00933660933660934,0.00196560196560197,0,0,0,0.123832923832924,0.0230958230958231,0,0.000491400491400491,0.00442260442260442,0.00442260442260442
"2004_BEF.LML.011",0,0,0,0,0,0,0,0,0,0,0.00124378109452736,0.00621890547263682,0,0,0,0.134328358208955,0.0335820895522388,0,0.00124378109452736,0,0.00124378109452736
"2004_BEF.LML.012",0,0,0.00194931773879142,0,0,0,0,0,0,0,0,0.00779727095516569,0,0,0,0.0428849902534113,0.0214424951267057,0,0,0,0.01364522417154
"2004_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0.00290697674418605,0,0,0,0.122093023255814,0.0116279069767442,0,0.00290697674418605,0,0
"2004_BEF.LML.014",0,0,0,0,0,0,0,0,0,0,0.0087260034904014,0.00174520069808028,0,0,0,0.0767888307155323,0.0279232111692845,0,0.00523560209424084,0,0.00174520069808028
"2004_BEF.LML.015",0,0,0,0,0,0,0,0,0,0,0.00421940928270042,0.00421940928270042,0,0,0,0.0464135021097046,0.0232067510548523,0,0,0.00210970464135021,0
"2004_BEF.LML.016",0,0,0.00208333333333333,0,0,0,0,0,0,0,0.0125,0.00625,0,0,0,0.102083333333333,0.0395833333333333,0,0,0,0.00833333333333333
"2004_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585683297180043,0.00867678958785249,0,0,0,0.00216919739696312
"2004_BEF.LML.018",0,0,0.00591715976331361,0,0.100591715976331,0,0,0,0,0.0177514792899408,0.00591715976331361,0,0,0,0,0.0236686390532544,0.0118343195266272,0,0,0.0118343195266272,0
"2004_BEF.LML.019",0,0,0.0194805194805195,0,0.168831168831169,0,0,0,0,0,0.0292207792207792,0.012987012987013,0,0,0,0.00974025974025974,0.00974025974025974,0,0.00649350649350649,0.0194805194805195,0.00649350649350649
"2004_BEF.LML.020",0,0,0,0.00510725229826353,0.024514811031665,0.00102145045965271,0,0,0,0,0.0102145045965271,0.00306435137895812,0,0,0,0.0684371807967314,0.0286006128702758,0,0.00102145045965271,0,0.00204290091930541
"2004_BEF.LML.021",0,0,0.0167364016736402,0.0125523012552301,0.393305439330544,0.0167364016736402,0,0,0,0.00836820083682008,0.0460251046025105,0,0,0,0,0,0,0,0.00418410041841004,0.0167364016736402,0.00418410041841004
"2004_BEF.LML.022",0,0.0036231884057971,0,0,0.0072463768115942,0.0036231884057971,0,0,0,0,0,0,0,0,0,0.0253623188405797,0,0,0,0.0036231884057971,0
"2004_BEF.LML.023",0,0,0.00119331742243437,0.00238663484486874,0.00119331742243437,0,0,0,0,0,0.00119331742243437,0,0,0,0.00477326968973747,0.013126491646778,0.00835322195704057,0,0.0035799522673031,0.00119331742243437,0.00119331742243437
"2004_BEF.LML.024",0,0,0.00584795321637427,0,0.00292397660818713,0,0,0,0,0.00292397660818713,0,0,0,0,0,0.0380116959064327,0.0263157894736842,0,0,0,0
"2004_BEF.LML.025",0,0,0.0196969696969697,0.00303030303030303,0.0166666666666667,0.00151515151515152,0,0,0,0.00606060606060606,0.00303030303030303,0,0,0,0,0.0378787878787879,0.00303030303030303,0.00454545454545455,0.00151515151515152,0.00303030303030303,0
"2004_BEF.LML.026",0,0.00238663484486874,0,0,0,0,0,0,0,0,0.00477326968973747,0.00238663484486874,0,0,0,0.0429594272076372,0.0310262529832936,0,0.00238663484486874,0.00715990453460621,0.00477326968973747
"2004_BEF.LML.027",0,0.00138985406532314,0.00416956219596942,0.000694927032661571,0.0132036136205698,0,0,0,0,0.00208478109798471,0.0201528839471855,0.000694927032661571,0,0,0,0.0396108408617095,0.00555941626129256,0,0.000694927032661571,0.00277970813064628,0.00416956219596942
"2004_BEF.LML.028",0,0,0.0097799511002445,0,0.0097799511002445,0,0,0,0,0,0.00733496332518337,0.00244498777506112,0,0,0,0.00488997555012225,0,0,0.00244498777506112,0,0
"2004_BEF.LML.029",0,0.00840336134453781,0.00420168067226891,0,0,0,0,0,0,0.00210084033613445,0.00630252100840336,0,0,0,0,0.0441176470588235,0.00840336134453781,0,0.00210084033613445,0.00630252100840336,0
"2004_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.00313479623824451,0.0125391849529781,0,0,0,0.0815047021943574,0.0470219435736677,0,0,0,0
"2004_BEF.LML.031",0,0,0.0023767082590612,0.0017825311942959,0.0101010101010101,0,0,0,0,0,0.0017825311942959,0.0017825311942959,0,0,0.0041592394533571,0.0136660724896019,0.0065359477124183,0.0017825311942959,0.0035650623885918,0.0029708853238265,0.0029708853238265
"2004_BEF.LML.032",0,0,0.0206896551724138,0.00689655172413793,0.117241379310345,0,0,0,0,0,0,0,0,0,0.00689655172413793,0.0275862068965517,0.00689655172413793,0,0,0.0275862068965517,0
"2005_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.013986013986014,0.0314685314685315,0,0,0,0.0174825174825175,0.048951048951049,0,0,0,0
"2005_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0.0022075055187638,0,0,0,0.00441501103752759,0.0022075055187638,0.0022075055187638,0.0022075055187638,0.00662251655629139,0,0
"2005_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828877005347594,0.0240641711229947,0,0.00267379679144385,0,0
"2005_BEF.LML.004",0,0,0.00425531914893617,0,0,0,0,0,0,0.00212765957446809,0,0,0,0,0.00212765957446809,0,0,0.00425531914893617,0.00851063829787234,0,0
"2005_BEF.LML.005",0,0,0.0287769784172662,0,0.00616649537512847,0,0,0,0.00411099691675231,0.0226104830421377,0.0565262076053443,0.00102774922918808,0,0,0,0.0113052415210689,0.0102774922918808,0.00102774922918808,0,0.00411099691675231,0.00205549845837616
"2005_BEF.LML.006",0,0,0.00169204737732657,0,0.00169204737732657,0,0.00169204737732657,0,0,0,0.00676818950930626,0.00169204737732657,0,0,0,0.0321489001692047,0.0473773265651438,0.00169204737732657,0.0050761421319797,0,0.00676818950930626
"2005_BEF.LML.007",0,0,0.00250941028858218,0,0,0,0,0,0,0,0,0,0,0,0,0.0313676286072773,0.0451693851944793,0,0.00752823086574655,0.00125470514429109,0.00752823086574655
"2005_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241758241758242,0.0769230769230769,0.0021978021978022,0.0043956043956044,0,0.0021978021978022
"2005_BEF.LML.009",0,0,0,0,0,0,0,0,0,0,0.00454029511918275,0.00113507377979569,0,0,0,0.0238365493757094,0.0590238365493757,0,0.00340522133938706,0,0.00681044267877412
"2005_BEF.LML.010",0,0,0.00128205128205128,0.000641025641025641,0.000641025641025641,0,0,0,0,0,0.00576923076923077,0.00192307692307692,0,0,0.000641025641025641,0.0326923076923077,0.0538461538461538,0,0,0,0.00128205128205128
"2005_BEF.LML.011",0,0,0,0.0018348623853211,0,0,0,0,0,0,0,0,0,0,0,0.0201834862385321,0.0587155963302752,0,0,0,0.0055045871559633
"2005_BEF.LML.012",0,0,0,0.00308641975308642,0,0,0,0,0,0,0,0.00308641975308642,0,0,0.00925925925925926,0.00617283950617284,0.00617283950617284,0,0,0,0.0185185185185185
"2005_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.00903614457831325,0.00602409638554217,0,0,0,0.0331325301204819,0.072289156626506,0,0.00602409638554217,0.00301204819277108,0.00903614457831325
"2005_BEF.LML.014",0,0.0016025641025641,0,0,0.0016025641025641,0,0.00320512820512821,0,0,0,0.0176282051282051,0,0,0,0,0.0208333333333333,0.0448717948717949,0,0.0016025641025641,0,0.0016025641025641
"2005_BEF.LML.015",0,0,0.00229095074455899,0.0020296486702459,0,0,0,0,0,0,0.00940909504173471,0.0017683465959328,0,0,0,0.0200226804591157,0.0293852646665138,0,0.0050902485478219,0.0027545398898184,0.0102932683397011
"2005_BEF.LML.016",0,0,0.0270880361173815,0.00677200902934537,0.036117381489842,0,0,0,0,0,0.0135440180586907,0.00451467268623025,0,0,0,0.0293453724604966,0.0428893905191874,0,0,0.00225733634311512,0.00225733634311512
"2005_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970873786407767,0.0218446601941748,0,0,0,0.00728155339805825
"2005_BEF.LML.018",0,0,0.00803212851405622,0.00401606425702811,0.0682730923694779,0,0,0,0,0.00803212851405622,0,0,0,0,0,0,0.0160642570281124,0,0,0.00803212851405622,0.0120481927710843
"2005_BEF.LML.019",0,0,0.0371747211895911,0,0.00371747211895911,0.00371747211895911,0,0,0,0,0.0185873605947955,0.00371747211895911,0,0,0,0,0.0185873605947955,0,0.0111524163568773,0,0.00743494423791822
"2005_BEF.LML.020",0,0,0,0.00146198830409357,0.00584795321637427,0.00146198830409357,0,0,0,0.00146198830409357,0.0233918128654971,0,0,0,0,0.00292397660818713,0.0263157894736842,0.00146198830409357,0,0,0
"2005_BEF.LML.021",0,0,0.00280112044817927,0.00280112044817927,0.0812324929971989,0.00840336134453781,0,0,0,0,0.00840336134453781,0,0,0,0,0.00280112044817927,0.00560224089635854,0,0.00280112044817927,0,0.00560224089635854
"2005_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0.0166666666666667,0.00277777777777778,0,0.00555555555555556,0,0
"2005_BEF.LML.023",0,0,0.00346420323325635,0.00346420323325635,0,0,0.00115473441108545,0,0,0,0.00346420323325635,0,0,0,0.00115473441108545,0.0069284064665127,0,0.00115473441108545,0.00115473441108545,0,0
"2005_BEF.LML.024",0,0,0.0202020202020202,0.00673400673400673,0,0,0,0,0.00336700336700337,0.0202020202020202,0.0101010101010101,0,0,0,0,0.0134680134680135,0,0.00673400673400673,0.0101010101010101,0,0
"2005_BEF.LML.025",0,0,0.0431034482758621,0.0028735632183908,0.0014367816091954,0,0,0,0.0014367816091954,0.0028735632183908,0.0244252873563218,0.0014367816091954,0,0,0,0.00431034482758621,0.0028735632183908,0,0.00862068965517241,0,0.0014367816091954
"2005_BEF.LML.026",0,0,0,0,0,0,0,0,0,0,0.00760456273764259,0,0,0,0,0.0342205323193916,0.0228136882129278,0.00760456273764259,0.0114068441064639,0.00380228136882129,0
"2005_BEF.LML.027",0,0,0.0201511335012594,0.00503778337531486,0.0100755667506297,0,0,0,0.00503778337531486,0.00251889168765743,0.00251889168765743,0,0,0,0,0.00755667506297229,0,0,0,0,0.00503778337531486
"2005_BEF.LML.028",0,0,0.0144578313253012,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0.00240963855421687,0,0.00240963855421687,0,0,0
"2005_BEF.LML.029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0.00833333333333333,0,0,0,0
"2005_BEF.LML.030",0,0.00531914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106382978723404,0.0797872340425532,0,0,0,0
"2005_BEF.LML.031",0,0,0.00381263616557734,0,0.00326797385620915,0,0,0,0,0,0.00381263616557734,0.00108932461873638,0,0,0.0239651416122004,0.00108932461873638,0.0065359477124183,0.00108932461873638,0.00108932461873638,0,0
"2005_BEF.LML.032",0,0,0.00558659217877095,0,0.00558659217877095,0,0,0,0,0,0,0,0,0,0,0.0726256983240224,0.0726256983240224,0,0,0,0
"2006_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.10752688172043,0.0537634408602151,0,0,0,0.021505376344086,0.10752688172043,0,0,0,0
"2006_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835654596100279,0.0167130919220056,0.0139275766016713,0,0.00278551532033426,0,0
"2006_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779220779220779,0.025974025974026,0,0,0,0
"2006_BEF.LML.004",0,0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0.012987012987013,0,0,0,0.00216450216450216,0,0
"2006_BEF.LML.005",0,0,0.00970873786407767,0,0.0013869625520111,0,0,0,0.00554785020804438,0.0124826629680999,0.167822468793343,0.0013869625520111,0,0,0,0.0180305131761442,0.0235783633841886,0,0,0,0.00554785020804438
"2006_BEF.LML.006",0,0,0,0,0,0,0,0,0,0,0.0348101265822785,0.00316455696202532,0,0,0,0.0189873417721519,0.0411392405063291,0,0,0,0
"2006_BEF.LML.007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305810397553517,0.018348623853211,0,0.00305810397553517,0,0
"2006_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0.0029585798816568,0,0,0,0,0.029585798816568,0.0177514792899408,0,0.00591715976331361,0,0
"2006_BEF.LML.009",0,0,0,0.00153374233128834,0,0,0,0,0,0,0.00460122699386503,0,0,0,0,0.0690184049079755,0.0368098159509202,0.00153374233128834,0.00766871165644172,0,0
"2006_BEF.LML.010",0,0,0,0.00285171102661597,0,0.00190114068441065,0,0,0,0,0.032319391634981,0,0,0,0.00285171102661597,0.0950570342205323,0.035171102661597,0.000950570342205323,0.000950570342205323,0,0
"2006_BEF.LML.011",0,0,0,0,0,0,0,0,0,0,0.00431965442764579,0,0,0,0.00215982721382289,0.107991360691145,0.0539956803455724,0,0,0,0
"2006_BEF.LML.012",0,0,0,0,0,0,0,0.003125,0,0,0.00625,0,0,0,0.003125,0.028125,0.0125,0,0.003125,0,0.0125
"2006_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.0100502512562814,0,0,0,0,0.0753768844221105,0.0301507537688442,0,0.0050251256281407,0,0.0050251256281407
"2006_BEF.LML.014",0,0,0,0,0,0,0,0,0,0,0.00327868852459016,0.00327868852459016,0,0,0,0.039344262295082,0.0360655737704918,0.00327868852459016,0.00327868852459016,0,0.0131147540983607
"2006_BEF.LML.015",0,0,0,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0,0.0257731958762887,0.0206185567010309,0,0,0,0.0412371134020619
"2006_BEF.LML.016",0,0,0,0,0,0,0,0,0,0,0.0139372822299652,0,0,0,0,0.0905923344947735,0.0313588850174216,0,0,0,0
"2006_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280898876404494,0.0280898876404494,0.0337078651685393,0,0,0,0.00280898876404494
"2006_BEF.LML.018",0,0,0,0,0,0,0,0,0,0,0.0354609929078014,0,0,0,0,0.0354609929078014,0,0,0,0,0.00709219858156028
"2006_BEF.LML.019",0,0,0.00699300699300699,0.0034965034965035,0,0,0,0,0,0,0.0559440559440559,0,0,0,0,0.013986013986014,0.0104895104895105,0.00699300699300699,0.00699300699300699,0,0
"2006_BEF.LML.020",0,0,0,0.00172117039586919,0.00172117039586919,0,0,0.00172117039586919,0,0,0.0413080895008606,0,0,0,0,0.0791738382099828,0.0550774526678141,0.00172117039586919,0.00172117039586919,0,0.00344234079173838
"2006_BEF.LML.021",0,0,0.0173913043478261,0.0652173913043478,0.0391304347826087,0.0347826086956522,0,0,0,0,0.00869565217391304,0,0,0.00434782608695652,0,0.00869565217391304,0.00434782608695652,0,0.00434782608695652,0,0.00434782608695652
"2006_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862068965517241,0.00431034482758621,0.0172413793103448,0,0,0,0
"2006_BEF.LML.023",0,0,0.00303030303030303,0.00303030303030303,0,0.00303030303030303,0,0,0,0,0.00151515151515152,0,0,0,0,0.0333333333333333,0.0166666666666667,0.00151515151515152,0.00151515151515152,0,0.00151515151515152
"2006_BEF.LML.024",0,0,0,0,0,0,0,0,0,0.00307692307692308,0.0215384615384615,0,0,0,0,0.0307692307692308,0.0184615384615385,0.00307692307692308,0,0,0.00307692307692308
"2006_BEF.LML.025",0,0,0.00153139356814701,0.00306278713629403,0,0.00153139356814701,0,0,0.00153139356814701,0.00153139356814701,0.0842266462480858,0,0,0,0,0.0306278713629403,0.0245022970903522,0,0.00306278713629403,0,0.00153139356814701
"2006_BEF.LML.026",0,0,0,0.00396825396825397,0,0,0,0,0,0,0.0436507936507936,0,0,0,0,0.0793650793650794,0.0714285714285714,0,0,0,0
"2006_BEF.LML.027",0,0,0.00186219739292365,0.0037243947858473,0.00931098696461825,0,0,0,0,0.0037243947858473,0.0819366852886406,0.00186219739292365,0,0,0,0.0465549348230912,0.0521415270018622,0,0,0,0
"2006_BEF.LML.028",0,0,0.003003003003003,0,0,0,0,0,0,0,0.012012012012012,0.003003003003003,0,0,0,0.00900900900900901,0.00600600600600601,0,0.003003003003003,0,0.003003003003003
"2006_BEF.LML.029",0,0,0,0,0,0,0,0,0,0,0.00465116279069767,0,0,0,0,0.204651162790698,0.0558139534883721,0,0.00465116279069767,0,0
"2006_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.00651465798045603,0.00651465798045603,0,0,0.00325732899022801,0.0944625407166124,0.11400651465798,0,0,0,0
"2006_BEF.LML.031",0,0,0.000672494956287828,0,0,0,0,0.000672494956287828,0,0,0.00537995965030262,0,0.000672494956287828,0.00201748486886348,0.0268997982515131,0.0047074646940148,0.00739744451916611,0.000672494956287828,0.00134498991257566,0,0
"2006_BEF.LML.032",0,0,0,0,0.0072463768115942,0.0072463768115942,0,0,0,0,0.0144927536231884,0,0,0,0,0.0289855072463768,0.0144927536231884,0,0,0,0.0144927536231884
"2007_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.00434782608695652,0.00434782608695652,0,0,0.00869565217391304,0.0347826086956522,0.0217391304347826,0.0173913043478261,0,0
"2007_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0,0,0.0116009280742459,0,0.00464037122969838,0,0.00232018561484919,0,0.00232018561484919,0,0
"2007_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0.00285714285714286,0,0.00285714285714286,0,0,0.0257142857142857,0.0114285714285714,0.00571428571428571,0.00571428571428571,0,0
"2007_BEF.LML.004",0,0,0,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0.0024330900243309,0,0,0,0.0024330900243309,0,0
"2007_BEF.LML.005",0,0,0.00572737686139748,0,0.00687285223367698,0,0,0,0.0011454753722795,0.00572737686139748,0.0366552119129439,0.00229095074455899,0.00229095074455899,0.00229095074455899,0,0.0011454753722795,0.0126002290950745,0,0,0,0.00458190148911798
"2007_BEF.LML.006",0,0,0,0.00278551532033426,0,0,0,0,0,0,0.0334261838440111,0.00278551532033426,0,0,0,0.0139275766016713,0.0445682451253482,0,0,0,0
"2007_BEF.LML.007",0,0,0,0,0,0,0,0.00246913580246914,0,0,0,0.00246913580246914,0,0,0,0.00987654320987654,0.0123456790123457,0,0.00493827160493827,0,0.00493827160493827
"2007_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069284064665127,0.0069284064665127,0,0.0023094688221709,0,0.0023094688221709
"2007_BEF.LML.009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281124497991968,0,0,0,0
"2007_BEF.LML.010",0,0,0.00072992700729927,0,0.00072992700729927,0,0,0,0,0.00072992700729927,0.0299270072992701,0.00291970802919708,0,0,0.00072992700729927,0.0218978102189781,0.0437956204379562,0.00072992700729927,0.00291970802919708,0,0.00072992700729927
"2007_BEF.LML.011",0,0,0,0,0,0,0,0,0,0,0.0250521920668058,0.00208768267223382,0,0.00208768267223382,0.00208768267223382,0.0125260960334029,0.0438413361169102,0,0.00208768267223382,0,0
"2007_BEF.LML.012",0,0,0,0,0,0,0,0.0025706940874036,0,0,0.0025706940874036,0.0051413881748072,0.0025706940874036,0,0.0025706940874036,0.0051413881748072,0.0025706940874036,0.0051413881748072,0.0025706940874036,0,0.0025706940874036
"2007_BEF.LML.013",0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.028,0.072,0,0,0,0
"2007_BEF.LML.014",0,0.00169491525423729,0,0,0,0,0,0,0,0,0.0203389830508475,0.00169491525423729,0,0,0,0.0152542372881356,0.0508474576271186,0,0.00508474576271186,0,0.00338983050847458
"2007_BEF.LML.015",0,0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0,0,0.0301724137931034,0,0,0,0.0129310344827586
"2007_BEF.LML.016",0,0,0,0,0,0,0,0,0,0,0.012531328320802,0.0025062656641604,0,0,0,0.012531328320802,0.0350877192982456,0,0,0.0025062656641604,0.0025062656641604
"2007_BEF.LML.017",0,0,0,0,0,0,0,0.00475059382422803,0,0,0.00237529691211401,0,0,0,0.00475059382422803,0.0213776722090261,0.0142517814726841,0,0.00475059382422803,0,0.00237529691211401
"2007_BEF.LML.018",0,0,0,0,0.196261682242991,0,0,0,0,0.00934579439252336,0.00934579439252336,0,0,0,0,0.0186915887850467,0,0,0,0,0
"2007_BEF.LML.019",0,0,0.00308641975308642,0.00308641975308642,0.00925925925925926,0,0,0.00308641975308642,0,0,0.0277777777777778,0.00617283950617284,0,0,0.00308641975308642,0.00925925925925926,0.00617283950617284,0.00617283950617284,0.00308641975308642,0.00308641975308642,0
"2007_BEF.LML.020",0,0,0.00635593220338983,0,0.0211864406779661,0,0,0,0,0,0.0190677966101695,0.00211864406779661,0,0,0.00211864406779661,0.0233050847457627,0.0444915254237288,0,0.00211864406779661,0.00423728813559322,0
"2007_BEF.LML.021",0,0,0,0.00809716599190283,0.0445344129554656,0,0,0,0,0,0.00404858299595142,0.00404858299595142,0.00404858299595142,0,0.00404858299595142,0,0,0.00404858299595142,0.00404858299595142,0,0
"2007_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0.0271493212669683,0.00452488687782805,0.00452488687782805,0,0.00452488687782805,0,0.00452488687782805
"2007_BEF.LML.023",0,0,0.00113250283125708,0.00113250283125708,0.00226500566251416,0,0,0,0,0,0.00226500566251416,0,0.00339750849377123,0.00226500566251416,0.0135900339750849,0.0192525481313703,0.00339750849377123,0.00226500566251416,0.00339750849377123,0,0
"2007_BEF.LML.024",0,0,0.00704225352112676,0,0,0,0,0,0,0,0.00352112676056338,0,0,0,0,0.0105633802816901,0.0140845070422535,0.00352112676056338,0.0140845070422535,0,0.00352112676056338
"2007_BEF.LML.025",0,0,0.00575815738963532,0.00383877159309021,0.0134357005758157,0.00191938579654511,0,0,0,0,0.0326295585412668,0.00575815738963532,0,0,0,0.00575815738963532,0.00959692898272553,0.00383877159309021,0.00575815738963532,0,0
"2007_BEF.LML.026",0,0,0,0.00363636363636364,0.00363636363636364,0,0,0,0,0,0.0218181818181818,0.00727272727272727,0,0,0,0.0181818181818182,0.0254545454545455,0,0,0,0
"2007_BEF.LML.027",0,0,0,0.00229885057471264,0.00919540229885057,0,0,0,0.00229885057471264,0,0.0436781609195402,0.00229885057471264,0,0,0,0.0183908045977011,0.0114942528735632,0.00689655172413793,0.00459770114942529,0.00229885057471264,0
"2007_BEF.LML.028",0,0,0.00641025641025641,0,0.00427350427350427,0,0,0,0,0,0.00641025641025641,0,0,0,0.014957264957265,0.00854700854700855,0,0,0.00213675213675214,0.00213675213675214,0
"2007_BEF.LML.029",0,0,0,0,0.00943396226415094,0,0,0,0,0,0.0141509433962264,0,0,0,0,0.0518867924528302,0.00471698113207547,0,0,0,0
"2007_BEF.LML.030",0,0,0,0,0,0,0,0,0,0,0.0324324324324324,0,0,0,0,0.0324324324324324,0.0486486486486487,0,0,0,0
"2007_BEF.LML.031",0,0,0.00132538104705103,0,0,0,0,0.00132538104705103,0,0,0.00132538104705103,0.000662690523525514,0.00132538104705103,0,0.0337972166998012,0.00331345261762757,0.00198807157057654,0,0.00132538104705103,0,0
"2007_BEF.LML.032",0,0,0.0045662100456621,0.0045662100456621,0.0684931506849315,0,0,0,0,0,0.0273972602739726,0,0,0,0,0.0091324200913242,0,0,0.0045662100456621,0.0136986301369863,0.0091324200913242
"2008_BEF.LML.001",0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.0129032258064516,0,0,0,0.0709677419354839,0.103225806451613,0,0.0258064516129032,0,0
"2008_BEF.LML.002",0,0,0,0,0,0,0,0.0029940119760479,0,0,0.00898203592814371,0,0,0.0029940119760479,0,0.00598802395209581,0,0,0.0029940119760479,0,0
"2008_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816326530612245,0.0459183673469388,0,0,0,0
"2008_BEF.LML.004",0,0,0.00268096514745308,0,0,0,0,0,0,0.00268096514745308,0.0187667560321716,0,0.00536193029490617,0.00268096514745308,0.00536193029490617,0,0.00268096514745308,0,0.00536193029490617,0,0.00804289544235925
"2008_BEF.LML.005",0,0,0.0327613104524181,0,0.0218408736349454,0,0,0,0.0093603744149766,0.0078003120124805,0.1201248049922,0.0078003120124805,0.0046801872074883,0.0046801872074883,0,0.0062402496099844,0.0109204368174727,0,0,0,0.0031201248049922
"2008_BEF.LML.006",0,0,0.00304878048780488,0.00304878048780488,0,0,0,0,0,0,0.0518292682926829,0.00609756097560976,0,0,0,0.0457317073170732,0.0518292682926829,0,0.00304878048780488,0,0.00609756097560976
"2008_BEF.LML.007",0,0,0,0.0024390243902439,0,0,0,0,0,0,0.0024390243902439,0,0.0024390243902439,0,0,0.0219512195121951,0.00731707317073171,0,0.0024390243902439,0,0
"2008_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0.0029585798816568,0.0029585798816568,0,0,0,0.014792899408284,0.029585798816568,0,0,0,0
"2008_BEF.LML.009",0,0,0,0,0,0,0,0,0,0,0.00208333333333333,0,0,0,0,0.0375,0.0166666666666667,0,0.00625,0,0
"2008_BEF.LML.010",0,0,0.00821917808219178,0.00273972602739726,0,0,0,0,0,0,0.0520547945205479,0.00273972602739726,0,0,0.00136986301369863,0.0219178082191781,0.0246575342465753,0.00136986301369863,0.00273972602739726,0,0
